대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리(M),이용시간(분)
202504,735,735. 영도초등학교,정기권,F,50대,143,5081.1,51.11,220023.11,1963
202504,735,735. 영도초등학교,정기권,F,60대,32,1255.82,12.64,54464.92,633
202504,735,735. 영도초등학교,정기권,F,~10대,177,3578.03,42.58,189878.94,1468
202504,735,735. 영도초등학교,정기권,F,기타,15,692.64,5.74,24728.23,162
202504,735,735. 영도초등학교,정기권,M,20대,186,7853.14,66.26,291676.22,2270
202504,735,735. 영도초등학교,정기권,M,30대,147,14625.55,123.14,535682.67,2890
202504,735,735. 영도초등학교,정기권,M,40대,181,14898.35,106.94,460682.33,4284
202504,735,735. 영도초등학교,정기권,M,50대,177,9712.47,78.67,340194.11,2502
202504,735,735. 영도초등학교,정기권,M,60대,29,1908.7,14.1,61994.92,427
202504,735,735. 영도초등학교,정기권,M,70대이상,14,2219.96,18.01,82298.88,902
202504,735,735. 영도초등학교,정기권,M,~10대,228,5835.13,52.61,231856.96,3152
202504,735,735. 영도초등학교,정기권,M,기타,38,1745.55,15.44,67565.21,442
202504,736,736. 오솔길공원,일일권,,20대,17,1372.99,12.72,54789.77,454
202504,736,736. 오솔길공원,일일권,,30대,21,1184.2,10.4,44869.67,450
202504,736,736. 오솔길공원,일일권,,40대,1,36.87,0.33,1432.54,8
202504,736,736. 오솔길공원,일일권,,60대,2,257.7,2.52,10845.72,63
202504,736,736. 오솔길공원,일일권,,70대이상,1,63.63,0.48,2060.0,14
202504,736,736. 오솔길공원,일일권,,기타,7,200.86,2.02,8716.48,62
202504,736,736. 오솔길공원,일일권,F,20대,18,2119.37,19.83,85565.88,709
202504,736,736. 오솔길공원,일일권,F,30대,9,597.49,5.79,24924.97,278
202504,736,736. 오솔길공원,일일권,F,40대,4,628.16,5.91,25469.84,195
202504,736,736. 오솔길공원,일일권,F,50대,4,302.28,2.99,12913.21,124
202504,736,736. 오솔길공원,일일권,F,~10대,8,589.25,6.59,28423.29,281
202504,736,736. 오솔길공원,일일권,F,기타,3,124.28,1.46,6259.3,55
202504,736,736. 오솔길공원,일일권,M,20대,23,1656.2,14.3,61594.34,462
202504,736,736. 오솔길공원,일일권,M,30대,14,795.54,6.55,28292.67,321
202504,736,736. 오솔길공원,일일권,M,40대,8,699.62,5.83,25073.56,199
202504,736,736. 오솔길공원,일일권,M,50대,1,48.57,0.39,1680.23,12
202504,736,736. 오솔길공원,일일권,M,60대,2,75.89,0.65,2814.69,21
202504,736,736. 오솔길공원,일일권,M,~10대,40,1626.94,15.92,68672.42,443
202504,736,736. 오솔길공원,일일권,M,기타,9,537.15,4.22,18170.88,138
202504,736,736. 오솔길공원,일일권(비회원),,기타,14,1028.58,9.26,39960.53,328
202504,736,736. 오솔길공원,정기권,,20대,55,3102.48,23.61,101762.73,765
202504,736,736. 오솔길공원,정기권,,30대,79,8176.54,50.41,217427.51,2178
202504,736,736. 오솔길공원,정기권,,40대,52,4953.47,40.75,175765.48,1269
202504,736,736. 오솔길공원,정기권,,50대,27,1242.28,9.94,42907.68,554
202504,736,736. 오솔길공원,정기권,,60대,24,2487.97,23.68,101971.72,752
202504,736,736. 오솔길공원,정기권,,~10대,1,15.25,0.13,574.69,4
202504,736,736. 오솔길공원,정기권,,기타,7,582.62,5.42,23393.49,146
202504,736,736. 오솔길공원,정기권,F,20대,49,1476.95,12.1,52052.47,551
202504,736,736. 오솔길공원,정기권,F,30대,39,2789.85,28.76,123856.44,749
202504,736,736. 오솔길공원,정기권,F,40대,48,2912.47,31.24,134609.73,1848
202504,736,736. 오솔길공원,정기권,F,50대,51,3644.03,30.06,133193.25,1553
202504,736,736. 오솔길공원,정기권,F,60대,37,1563.43,13.57,58518.26,989
202504,736,736. 오솔길공원,정기권,F,~10대,34,1229.03,15.67,67560.52,412
202504,736,736. 오솔길공원,정기권,F,기타,27,1578.45,14.19,63598.72,483
202504,736,736. 오솔길공원,정기권,M,20대,35,3243.3,23.76,108927.43,827
202504,736,736. 오솔길공원,정기권,M,30대,110,6164.93,56.46,253549.47,1859
202504,736,736. 오솔길공원,정기권,M,40대,71,5354.82,40.79,175939.14,981
202504,736,736. 오솔길공원,정기권,M,50대,92,6511.71,55.97,240823.82,1841
202504,736,736. 오솔길공원,정기권,M,60대,9,449.36,3.86,16640.99,183
202504,736,736. 오솔길공원,정기권,M,70대이상,3,191.66,1.68,7233.18,69
202504,736,736. 오솔길공원,정기권,M,~10대,27,989.29,8.74,37779.92,354
202504,736,736. 오솔길공원,정기권,M,기타,35,2137.93,14.43,62220.91,419
202504,737,737. 장수공원,일일권,,20대,3,252.68,2.04,8800.14,73
202504,737,737. 장수공원,일일권,,30대,6,858.65,7.92,34156.05,241
202504,737,737. 장수공원,일일권,F,20대,4,237.38,1.6,6844.77,44
202504,737,737. 장수공원,일일권,F,30대,3,161.53,1.58,6792.46,50
202504,737,737. 장수공원,일일권,F,40대,7,299.84,3.16,13605.17,78
202504,737,737. 장수공원,일일권,F,50대,3,300.1,2.94,12630.45,136
202504,737,737. 장수공원,일일권,F,60대,1,27.81,0.26,1114.66,10
202504,737,737. 장수공원,일일권,F,~10대,2,82.67,0.84,3617.75,81
202504,737,737. 장수공원,일일권,F,기타,1,189.96,1.71,7380.0,44
202504,737,737. 장수공원,일일권,M,20대,18,1246.59,11.33,48768.34,421
202504,737,737. 장수공원,일일권,M,30대,4,245.19,2.17,9304.05,56
202504,737,737. 장수공원,일일권,M,40대,1,98.01,0.81,3485.85,18
202504,737,737. 장수공원,일일권,M,50대,4,480.92,3.54,15280.87,85
202504,737,737. 장수공원,일일권,M,~10대,7,475.7,3.72,15999.5,112
202504,737,737. 장수공원,일일권,M,기타,2,181.4,1.44,6228.25,41
202504,737,737. 장수공원,정기권,,20대,21,2218.3,20.14,86823.98,605
202504,737,737. 장수공원,정기권,,30대,10,437.08,4,17319.04,114
202504,737,737. 장수공원,정기권,,40대,5,159,1.36,5851.31,46
202504,737,737. 장수공원,정기권,,50대,29,1500.8,9.97,42942.18,357
202504,737,737. 장수공원,정기권,,60대,5,348.08,2.84,12258.34,87
202504,737,737. 장수공원,정기권,,기타,3,151.35,1.48,6369.76,35
202504,737,737. 장수공원,정기권,F,20대,22,811.84,7.31,31463.91,268
202504,737,737. 장수공원,정기권,F,30대,14,627.84,6.34,27329.41,333
202504,737,737. 장수공원,정기권,F,40대,69,3275.3,34.47,148410.53,2382
202504,737,737. 장수공원,정기권,F,50대,1,265.32,2.32,10000.0,103
202504,737,737. 장수공원,정기권,F,60대,3,87.37,0.99,4277.89,48
202504,737,737. 장수공원,정기권,F,~10대,3,89.73,1.02,4409.38,35
202504,737,737. 장수공원,정기권,F,기타,25,2048.87,17.73,76387.58,560
202504,737,737. 장수공원,정기권,M,20대,33,2037.86,17.56,75746.9,447
202504,737,737. 장수공원,정기권,M,30대,45,2606.34,22.58,97418.9,841
202504,737,737. 장수공원,정기권,M,40대,19,1255.02,10.7,46098.16,597
202504,737,737. 장수공원,정기권,M,50대,53,3309.45,26.04,112188.54,896
202504,737,737. 장수공원,정기권,M,60대,23,1375.64,11.85,51069.99,348
202504,737,737. 장수공원,정기권,M,~10대,81,2891.77,27.75,119530.59,990
202504,737,737. 장수공원,정기권,M,기타,4,236.1,1.84,7949.25,86
202504,739,739. 신월사거리,일일권,,20대,18,1186.86,10.59,45748.17,390
202504,739,739. 신월사거리,일일권,,30대,6,413.15,3.53,15203.97,105
202504,739,739. 신월사거리,일일권,,40대,1,70.79,0.51,2180.07,11
202504,739,739. 신월사거리,일일권,,~10대,1,27.99,0.25,1087.43,12
202504,739,739. 신월사거리,일일권,,기타,6,158.69,1.51,6522.73,45
202504,739,739. 신월사거리,일일권,F,20대,15,800.9,7.28,31370.5,387
202504,739,739. 신월사거리,일일권,F,30대,10,1046.2,10.16,43792.64,343
202504,739,739. 신월사거리,일일권,F,40대,17,826.77,8.29,35793.76,293
202504,739,739. 신월사거리,일일권,F,50대,1,77.65,0.69,2970.96,11
202504,739,739. 신월사거리,일일권,F,~10대,9,458.49,4.82,20805.51,149
202504,739,739. 신월사거리,일일권,F,기타,1,12.36,0.11,480.0,6
202504,739,739. 신월사거리,일일권,M,20대,44,2952.85,28.94,126875.82,1024
202504,739,739. 신월사거리,일일권,M,30대,14,896.94,7.34,31615.15,230
202504,739,739. 신월사거리,일일권,M,40대,6,547.2,4.14,17859.36,160
202504,739,739. 신월사거리,일일권,M,50대,12,711.59,6.57,28270.05,151
202504,739,739. 신월사거리,일일권,M,~10대,71,5534.62,42.19,182089.13,1264
202504,739,739. 신월사거리,일일권,M,기타,2,287.74,2.6,11215.02,92
202504,739,739. 신월사거리,일일권(비회원),,기타,8,657.67,5.93,25550.58,177
202504,739,739. 신월사거리,정기권,,20대,72,4472.02,41.49,178705.14,1218
202504,739,739. 신월사거리,정기권,,30대,64,2571.67,22.08,95193.64,762
202504,739,739. 신월사거리,정기권,,40대,26,2041.33,14.62,63053.83,627
202504,739,739. 신월사거리,정기권,,50대,29,1142.76,11.34,48797.39,348
202504,739,739. 신월사거리,정기권,,60대,9,271.79,2.41,10431.16,293
202504,739,739. 신월사거리,정기권,,~10대,2,95.98,0.84,3617.41,16
202504,739,739. 신월사거리,정기권,,기타,21,2010.32,18.2,78517.46,438
202504,739,739. 신월사거리,정기권,F,20대,52,3604.95,34.88,150447.64,984
202504,739,739. 신월사거리,정기권,F,30대,23,836.06,9.15,45623.72,429
202504,739,739. 신월사거리,정기권,F,40대,50,3228.91,31.56,135980.76,862
202504,739,739. 신월사거리,정기권,F,50대,58,4381.09,37.68,162396.79,1176
202504,739,739. 신월사거리,정기권,F,60대,11,407.59,3.73,16068.8,256
202504,739,739. 신월사거리,정기권,F,70대이상,3,1049.38,9.4,40481.55,312
202504,739,739. 신월사거리,정기권,F,~10대,62,2746.76,26.46,113905.9,882
202504,739,739. 신월사거리,정기권,F,기타,21,1013.46,9.89,42642.85,253
202504,739,739. 신월사거리,정기권,M,20대,76,4099.47,37.15,160110.55,1316
202504,739,739. 신월사거리,정기권,M,30대,43,3984.67,29.8,128591.3,858
202504,739,739. 신월사거리,정기권,M,40대,75,4762.68,38.28,164963.44,1848
202504,739,739. 신월사거리,정기권,M,50대,51,5429.11,45.1,194354.25,1257
202504,739,739. 신월사거리,정기권,M,60대,68,3170.49,27.52,118514.2,705
202504,739,739. 신월사거리,정기권,M,~10대,239,13599.15,128.84,557533.59,3429
202504,739,739. 신월사거리,정기권,M,기타,45,3816.03,25.49,109951.39,767
202504,740,740. 으뜸공원,일일권,,20대,16,931.46,7.53,32576.61,307
202504,740,740. 으뜸공원,일일권,,30대,6,1887.46,13.37,57687.29,310
202504,740,740. 으뜸공원,일일권,,40대,4,287.91,2.67,13503.52,85
202504,740,740. 으뜸공원,일일권,,60대,2,176.28,1.43,6182.71,72
202504,740,740. 으뜸공원,일일권,,기타,2,158.36,1.34,5775.68,32
202504,740,740. 으뜸공원,일일권,F,20대,13,944.94,9.5,40917.17,1146
202504,740,740. 으뜸공원,일일권,F,30대,2,162.42,1.7,7331.84,59
202504,740,740. 으뜸공원,일일권,F,40대,3,227.21,2.05,8827.24,81
202504,740,740. 으뜸공원,일일권,F,~10대,4,72.39,0.68,2913.79,38
202504,740,740. 으뜸공원,일일권,F,기타,1,114.73,1.12,4828.9,30
202504,740,740. 으뜸공원,일일권,M,20대,21,1544.93,12.62,54439.82,504
202504,740,740. 으뜸공원,일일권,M,30대,19,1718.67,13.85,64677.33,632
202504,740,740. 으뜸공원,일일권,M,40대,8,406.61,3.12,13502.23,156
202504,740,740. 으뜸공원,일일권,M,50대,6,252.04,1.95,8383.5,142
202504,740,740. 으뜸공원,일일권,M,60대,2,67.95,0.57,2451.49,15
202504,740,740. 으뜸공원,일일권,M,~10대,21,2227.34,17,73249.81,454
202504,740,740. 으뜸공원,일일권,M,기타,1,0,0,0.0,2
202504,740,740. 으뜸공원,일일권(비회원),,기타,2,45.22,0.41,1756.85,10
202504,740,740. 으뜸공원,정기권,,20대,61,3261.37,27.64,119263.66,941
202504,740,740. 으뜸공원,정기권,,30대,100,5429.57,47.84,206217.13,1798
202504,740,740. 으뜸공원,정기권,,40대,31,1074.87,11,47286.32,774
202504,740,740. 으뜸공원,정기권,,50대,73,2828.11,22.07,95137.84,1098
202504,740,740. 으뜸공원,정기권,,60대,22,749.04,6.27,30126.25,678
202504,740,740. 으뜸공원,정기권,,~10대,1,63.42,0.55,2390.13,33
202504,740,740. 으뜸공원,정기권,,기타,3,50.94,0.49,2115.59,18
202504,740,740. 으뜸공원,정기권,F,20대,17,795.45,7.38,31760.62,193
202504,740,740. 으뜸공원,정기권,F,30대,22,1065.58,10.61,45725.22,403
202504,740,740. 으뜸공원,정기권,F,40대,44,2687.21,27.31,117904.72,1178
202504,740,740. 으뜸공원,정기권,F,50대,63,2922.68,28.94,124807.28,932
202504,740,740. 으뜸공원,정기권,F,60대,41,1237.29,13.79,59481.0,1326
202504,740,740. 으뜸공원,정기권,F,70대이상,22,6409.34,57.78,249002.81,1780
202504,740,740. 으뜸공원,정기권,F,~10대,23,464.06,4.44,19944.89,207
202504,740,740. 으뜸공원,정기권,F,기타,25,1890.1,16.88,72681.65,518
202504,740,740. 으뜸공원,정기권,M,20대,63,3555.82,28.98,126695.3,1073
202504,740,740. 으뜸공원,정기권,M,30대,104,7783.43,55.67,239938.68,1679
202504,740,740. 으뜸공원,정기권,M,40대,29,3486.8,26.21,112907.52,789
202504,740,740. 으뜸공원,정기권,M,50대,52,3153.86,24.35,120041.3,992
202504,740,740. 으뜸공원,정기권,M,60대,58,2911.25,25.35,109279.59,730
202504,740,740. 으뜸공원,정기권,M,70대이상,35,2813.78,24.96,107664.26,691
202504,740,740. 으뜸공원,정기권,M,~10대,56,5024.3,36.55,157766.21,937
202504,740,740. 으뜸공원,정기권,M,기타,27,2667.71,19.16,82684.79,677
202504,741,741. 화곡로 입구 교차로,일일권,,20대,15,881.34,7.98,34471.89,234
202504,741,741. 화곡로 입구 교차로,일일권,,30대,2,53.08,0.37,1576.86,7
202504,741,741. 화곡로 입구 교차로,일일권,,40대,2,157.26,1.75,7551.73,205
202504,741,741. 화곡로 입구 교차로,일일권,,50대,1,40.7,0.4,1713.06,28
202504,741,741. 화곡로 입구 교차로,일일권,,기타,6,433.46,4.14,17854.48,152
202504,741,741. 화곡로 입구 교차로,일일권,F,20대,3,231.73,2.19,9446.74,73
202504,741,741. 화곡로 입구 교차로,일일권,F,40대,3,404.21,3.83,16500.91,211
202504,741,741. 화곡로 입구 교차로,일일권,F,~10대,9,373.32,4.15,19758.49,111
202504,741,741. 화곡로 입구 교차로,일일권,F,기타,2,192.23,1.73,7468.22,82
202504,741,741. 화곡로 입구 교차로,일일권,M,20대,25,2505.4,22.17,95497.07,645
202504,741,741. 화곡로 입구 교차로,일일권,M,30대,9,726.77,5.82,25067.93,189
202504,741,741. 화곡로 입구 교차로,일일권,M,40대,2,283.19,1.98,8557.99,134
202504,741,741. 화곡로 입구 교차로,일일권,M,50대,1,38.55,0.29,1264.28,11
202504,741,741. 화곡로 입구 교차로,일일권,M,60대,1,34.33,0.33,1421.13,8
202504,741,741. 화곡로 입구 교차로,일일권,M,~10대,15,680.01,5.79,25006.16,170
202504,741,741. 화곡로 입구 교차로,일일권,M,기타,2,73.62,0.59,2546.73,27
202504,741,741. 화곡로 입구 교차로,일일권(비회원),,기타,2,133.14,1.2,5172.49,37
202504,741,741. 화곡로 입구 교차로,정기권,,20대,21,1204.06,10.85,46636.9,353
202504,741,741. 화곡로 입구 교차로,정기권,,30대,46,2575.66,22.51,97582.47,918
202504,741,741. 화곡로 입구 교차로,정기권,,40대,12,1005.53,7.47,32226.0,248
202504,741,741. 화곡로 입구 교차로,정기권,,50대,7,379.19,3.34,14368.27,303
202504,741,741. 화곡로 입구 교차로,정기권,,60대,1,42.4,0.4,1726.91,8
202504,741,741. 화곡로 입구 교차로,정기권,,70대이상,2,232.56,1.7,7340.77,41
202504,741,741. 화곡로 입구 교차로,정기권,,~10대,3,45.91,0.85,3623.36,28
202504,741,741. 화곡로 입구 교차로,정기권,,기타,22,1087.26,10.22,44056.99,323
202504,741,741. 화곡로 입구 교차로,정기권,F,20대,14,922,8.95,38647.2,218
202504,741,741. 화곡로 입구 교차로,정기권,F,30대,63,3627.71,36.96,159508.63,1026
202504,741,741. 화곡로 입구 교차로,정기권,F,40대,18,942.29,8.79,37821.03,323
202504,741,741. 화곡로 입구 교차로,정기권,F,50대,19,834.43,8.03,34642.15,285
202504,741,741. 화곡로 입구 교차로,정기권,F,60대,7,243.74,2.46,10641.16,124
202504,741,741. 화곡로 입구 교차로,정기권,F,70대이상,3,1703.18,15.35,66168.65,497
202504,741,741. 화곡로 입구 교차로,정기권,F,~10대,48,2175.59,22.79,98223.37,638
202504,741,741. 화곡로 입구 교차로,정기권,F,기타,29,1644.18,16.59,73966.51,458
202504,741,741. 화곡로 입구 교차로,정기권,M,20대,47,2739.26,23.26,100326.91,750
202504,741,741. 화곡로 입구 교차로,정기권,M,30대,13,4777.02,34.87,150360.95,740
202504,741,741. 화곡로 입구 교차로,정기권,M,40대,51,3501.94,27.71,119330.98,1336
202504,741,741. 화곡로 입구 교차로,정기권,M,50대,12,879.44,6.62,28493.25,348
202504,741,741. 화곡로 입구 교차로,정기권,M,60대,6,184.15,1.64,7071.17,127
202504,741,741. 화곡로 입구 교차로,정기권,M,~10대,40,2410.8,22.51,97094.06,784
202504,741,741. 화곡로 입구 교차로,정기권,M,기타,29,2430.71,19.76,85141.41,522
202504,742,742. 등촌역 5번 출구 뒤,일일권,,20대,20,2415.75,21.7,93465.68,832
202504,742,742. 등촌역 5번 출구 뒤,일일권,,30대,24,2754.77,23.12,99707.22,905
202504,742,742. 등촌역 5번 출구 뒤,일일권,,40대,7,411.06,3.96,17077.19,182
202504,742,742. 등촌역 5번 출구 뒤,일일권,,기타,3,152.1,1.39,6014.54,67
202504,742,742. 등촌역 5번 출구 뒤,일일권,F,20대,22,2127.7,19.41,83720.67,649
202504,742,742. 등촌역 5번 출구 뒤,일일권,F,30대,22,1280.63,12.18,52539.98,594
202504,742,742. 등촌역 5번 출구 뒤,일일권,F,40대,5,175.06,1.7,7306.26,88
202504,742,742. 등촌역 5번 출구 뒤,일일권,F,50대,11,1571.74,14.42,62057.27,359
202504,742,742. 등촌역 5번 출구 뒤,일일권,F,60대,1,57.73,0.6,2603.36,22
202504,742,742. 등촌역 5번 출구 뒤,일일권,F,~10대,4,353,4.49,19352.5,191
202504,742,742. 등촌역 5번 출구 뒤,일일권,F,기타,4,171.13,1.68,7226.46,67
202504,742,742. 등촌역 5번 출구 뒤,일일권,M,20대,23,2085.18,17.78,87927.09,593
202504,742,742. 등촌역 5번 출구 뒤,일일권,M,30대,26,3621.41,29.08,125356.75,962
202504,742,742. 등촌역 5번 출구 뒤,일일권,M,40대,5,346.87,2.88,12378.46,134
202504,742,742. 등촌역 5번 출구 뒤,일일권,M,50대,13,474.44,3.98,17257.26,180
202504,742,742. 등촌역 5번 출구 뒤,일일권,M,~10대,6,380.34,3.65,15697.5,73
202504,742,742. 등촌역 5번 출구 뒤,일일권,M,기타,2,449.41,3.8,16392.26,79
202504,742,742. 등촌역 5번 출구 뒤,일일권(비회원),,기타,4,1070.01,9.65,41570.07,246
202504,742,742. 등촌역 5번 출구 뒤,정기권,,20대,48,3775.99,31.39,135254.02,845
202504,742,742. 등촌역 5번 출구 뒤,정기권,,30대,104,4700.97,39.53,172418.17,1577
202504,742,742. 등촌역 5번 출구 뒤,정기권,,40대,19,972.88,7.86,33891.83,257
202504,742,742. 등촌역 5번 출구 뒤,정기권,,50대,13,577.85,5.26,22646.59,239
202504,742,742. 등촌역 5번 출구 뒤,정기권,,60대,21,1024.48,8.97,38596.07,351
202504,742,742. 등촌역 5번 출구 뒤,정기권,,70대이상,2,128.63,1.08,4653.84,45
202504,742,742. 등촌역 5번 출구 뒤,정기권,,기타,3,241.25,2.29,9913.79,107
202504,742,742. 등촌역 5번 출구 뒤,정기권,F,20대,41,3176.05,29.35,126553.66,1058
202504,742,742. 등촌역 5번 출구 뒤,정기권,F,30대,51,2442.02,24.2,104154.23,907
202504,742,742. 등촌역 5번 출구 뒤,정기권,F,40대,48,1699.42,16.51,71060.29,811
202504,742,742. 등촌역 5번 출구 뒤,정기권,F,50대,20,1073.19,10.13,43752.53,438
202504,742,742. 등촌역 5번 출구 뒤,정기권,F,60대,9,459.59,4.25,18372.3,195
202504,742,742. 등촌역 5번 출구 뒤,정기권,F,~10대,19,1136.63,13.54,58398.56,404
202504,742,742. 등촌역 5번 출구 뒤,정기권,F,기타,17,1136.12,9.88,42602.77,399
202504,742,742. 등촌역 5번 출구 뒤,정기권,M,20대,80,3578.11,29.99,130581.15,1218
202504,742,742. 등촌역 5번 출구 뒤,정기권,M,30대,73,5016.89,39.71,171222.36,1910
202504,742,742. 등촌역 5번 출구 뒤,정기권,M,40대,73,3887.31,29.18,125707.44,1116
202504,742,742. 등촌역 5번 출구 뒤,정기권,M,50대,40,3296.38,25.82,111197.36,965
202504,742,742. 등촌역 5번 출구 뒤,정기권,M,60대,19,762.87,6.46,27801.54,206
202504,742,742. 등촌역 5번 출구 뒤,정기권,M,70대이상,6,189.79,1.75,7479.56,92
202504,742,742. 등촌역 5번 출구 뒤,정기권,M,~10대,14,1194.19,13.85,59697.14,265
202504,742,742. 등촌역 5번 출구 뒤,정기권,M,기타,34,1171.05,9.81,42188.91,596
202504,743,743. 현대6차아파트 101동 옆,일일권,,20대,7,648.54,5.73,24712.58,202
202504,743,743. 현대6차아파트 101동 옆,일일권,,30대,7,374.44,3.07,13196.81,146
202504,743,743. 현대6차아파트 101동 옆,일일권,,40대,3,203.07,1.66,7122.19,34
202504,743,743. 현대6차아파트 101동 옆,일일권,,50대,1,60.86,0.45,1945.29,11
202504,743,743. 현대6차아파트 101동 옆,일일권,,기타,4,271.18,2.43,10535.39,91
202504,743,743. 현대6차아파트 101동 옆,일일권,F,20대,11,692.86,6.73,33078.52,291
202504,743,743. 현대6차아파트 101동 옆,일일권,F,30대,2,76.68,0.7,2978.75,34
202504,743,743. 현대6차아파트 101동 옆,일일권,F,40대,2,52.41,0.63,2717.02,19
202504,743,743. 현대6차아파트 101동 옆,일일권,F,50대,4,251.28,2.38,10249.3,92
202504,743,743. 현대6차아파트 101동 옆,일일권,F,60대,1,295.05,2.16,9313.58,633
202504,743,743. 현대6차아파트 101동 옆,일일권,F,~10대,3,502.46,4.53,19520.39,124
202504,743,743. 현대6차아파트 101동 옆,일일권,F,기타,1,35.47,0.31,1356.97,12
202504,743,743. 현대6차아파트 101동 옆,일일권,M,20대,15,1192.51,10.21,43986.68,336
202504,743,743. 현대6차아파트 101동 옆,일일권,M,30대,6,533.95,4.92,21207.97,144
202504,743,743. 현대6차아파트 101동 옆,일일권,M,40대,4,776.68,6.1,26292.26,221
202504,743,743. 현대6차아파트 101동 옆,일일권,M,50대,1,102.87,0.8,3463.76,21
202504,743,743. 현대6차아파트 101동 옆,일일권,M,60대,2,202.51,1.83,7867.27,67
202504,743,743. 현대6차아파트 101동 옆,일일권,M,~10대,64,3273.96,33.54,144305.4,995
202504,743,743. 현대6차아파트 101동 옆,일일권,M,기타,3,136.93,1.38,5918.31,58
202504,743,743. 현대6차아파트 101동 옆,일일권(비회원),,기타,4,237.43,2.13,9224.64,93
202504,743,743. 현대6차아파트 101동 옆,정기권,,20대,76,2328,20.58,88580.4,619
202504,743,743. 현대6차아파트 101동 옆,정기권,,30대,33,1700.52,15.87,68521.38,621
202504,743,743. 현대6차아파트 101동 옆,정기권,,40대,18,1060.62,7.7,33280.67,221
202504,743,743. 현대6차아파트 101동 옆,정기권,,50대,8,427.86,3.52,15208.47,150
202504,743,743. 현대6차아파트 101동 옆,정기권,,60대,3,104.32,0.9,3885.25,22
202504,743,743. 현대6차아파트 101동 옆,정기권,,70대이상,3,191.67,1.62,6978.06,173
202504,743,743. 현대6차아파트 101동 옆,정기권,,기타,5,292.3,2.67,11545.85,95
202504,743,743. 현대6차아파트 101동 옆,정기권,F,20대,77,2150.39,21.42,92573.83,955
202504,743,743. 현대6차아파트 101동 옆,정기권,F,30대,14,685.34,7.1,30663.37,207
202504,743,743. 현대6차아파트 101동 옆,정기권,F,40대,83,2921.98,29.01,128002.01,1080
202504,743,743. 현대6차아파트 101동 옆,정기권,F,50대,16,672.41,6.71,28888.32,239
202504,743,743. 현대6차아파트 101동 옆,정기권,F,60대,5,121.11,1.15,5006.93,229
202504,743,743. 현대6차아파트 101동 옆,정기권,F,~10대,30,606.93,5.56,23842.85,302
202504,743,743. 현대6차아파트 101동 옆,정기권,F,기타,24,444.13,4.64,19924.62,209
202504,743,743. 현대6차아파트 101동 옆,정기권,M,20대,67,2524.91,22.03,94973.8,702
202504,743,743. 현대6차아파트 101동 옆,정기권,M,30대,76,4749.15,45.27,194934.91,1345
202504,743,743. 현대6차아파트 101동 옆,정기권,M,40대,28,2750.8,19.92,85807.23,593
202504,743,743. 현대6차아파트 101동 옆,정기권,M,50대,87,6080.16,51.95,223891.06,1368
202504,743,743. 현대6차아파트 101동 옆,정기권,M,60대,24,913.12,8.18,35157.55,250
202504,743,743. 현대6차아파트 101동 옆,정기권,M,~10대,271,10341.39,92.37,405804.49,3609
202504,743,743. 현대6차아파트 101동 옆,정기권,M,기타,43,1788.25,16.82,72339.01,450
202504,744,744. 신목동역 2번 출구,일일권,,20대,31,1706.96,16.02,68953.29,641
202504,744,744. 신목동역 2번 출구,일일권,,30대,46,3560.58,31.09,135056.65,950
202504,744,744. 신목동역 2번 출구,일일권,,40대,14,1299.8,12.4,53473.36,514
202504,744,744. 신목동역 2번 출구,일일권,,50대,12,1792.07,15.97,72173.39,488
202504,744,744. 신목동역 2번 출구,일일권,,기타,7,895.91,7.92,34142.76,352
202504,744,744. 신목동역 2번 출구,일일권,F,20대,42,3020.91,31.75,139604.97,1160
202504,744,744. 신목동역 2번 출구,일일권,F,30대,30,3894.94,39.75,171207.24,1271
202504,744,744. 신목동역 2번 출구,일일권,F,40대,23,2142.58,22.22,95738.05,1003
202504,744,744. 신목동역 2번 출구,일일권,F,50대,13,1201.83,11.13,47985.86,469
202504,744,744. 신목동역 2번 출구,일일권,F,60대,3,124.62,1.27,5476.57,60
202504,744,744. 신목동역 2번 출구,일일권,F,70대이상,1,86.15,1.2,5180.0,36
202504,744,744. 신목동역 2번 출구,일일권,F,~10대,7,303.9,2.82,12155.12,101
202504,744,744. 신목동역 2번 출구,일일권,F,기타,5,389.65,4.35,18762.47,133
202504,744,744. 신목동역 2번 출구,일일권,M,20대,38,4218.55,36.36,167981.4,978
202504,744,744. 신목동역 2번 출구,일일권,M,30대,35,3405.81,27.45,118324.12,892
202504,744,744. 신목동역 2번 출구,일일권,M,40대,26,4679.37,35.49,152995.2,1124
202504,744,744. 신목동역 2번 출구,일일권,M,50대,23,3499.3,27.76,119755.36,736
202504,744,744. 신목동역 2번 출구,일일권,M,60대,2,169.91,1.51,6519.78,44
202504,744,744. 신목동역 2번 출구,일일권,M,~10대,29,1861.01,16.3,70177.54,517
202504,744,744. 신목동역 2번 출구,일일권,M,기타,13,1253.08,10.8,46616.41,387
202504,744,744. 신목동역 2번 출구,일일권(비회원),,기타,9,1253.41,11.29,48694.97,363
202504,744,744. 신목동역 2번 출구,일일권(비회원),F,기타,1,47.13,0.42,1831.01,16
202504,744,744. 신목동역 2번 출구,정기권,,20대,127,4094.43,41.96,180752.91,1329
202504,744,744. 신목동역 2번 출구,정기권,,30대,276,13850.61,124.22,534622.97,3417
202504,744,744. 신목동역 2번 출구,정기권,,40대,206,12585.29,107.7,464082.94,4100
